Id,Label,Statuses Count,Followers Count,Friends Count,Listed Count,Favourites Count,Klout Score,Klout Score Bucket,Kred Influence,Kred Outreach,Eccentricity,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Local Clustering Coefficient,Clustering Coefficient,Component ID,Strongly-Connected ID,PageRank,Modularity Class,Authority,Hub,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,In-Degree,Out-Degree,Degree,Erdös Number
274012183,elizsamuels,3410.0,543.0,545.0,12.0,261.0,63.77689091214506,60-69,689.0,6.0,7.0,3.2872340425531914,5224.77941249438,0.14335549306707854,0.07724329324699353,0.1906907,0,110,3.8184174521311E-4,75,8.656135E-4,8.8273425E-4,47.0,31.0,16.0,31,16,47,3
222874113,PeterNeilsonPMN,3213.0,656.0,1982.0,7.0,96.0,36.16927309647261,30-39,643.0,6.0,7.0,3.144503546099291,9744.362480740207,0.22064328435343203,0.0635593220338983,0.24358974,0,110,1.7170244067910717E-4,63,5.6805887E-4,5.7929434E-4,60.0,20.0,40.0,20,40,60,2
374643582,kyallskNDP,1202.0,250.0,226.0,10.0,9.0,45.808840486389265,40-49,628.0,5.0,7.0,3.3772163120567376,4930.702533064072,0.0655222173513001,0.09878048780487805,0.3140394,0,110,1.8310562487704863E-4,77,6.7626056E-4,6.620507E-4,41.0,24.0,17.0,24,17,41,3
121853848,KikkiPlanet,88490.0,9211.0,8167.0,301.0,8618.0,63.9543795024431,60-69,925.0,10.0,6.0,2.6263297872340425,138620.2119556099,0.5388613314180759,0.013730959021669169,0.054841757,0,110,6.542788740688233E-4,63,0.0030296473,0.0030619844,237.0,111.0,126.0,111,126,237,3
16437983,WilliamNorman,5968.0,1019.0,1737.0,45.0,37.0,47.39365752127264,40-49,705.0,7.0,7.0,3.1156914893617023,24512.6736824464,0.15679315199767213,0.03971518987341772,0.13606676,0,110,3.885597741782013E-4,75,0.0010820169,0.0011034178,80.0,39.0,41.0,39,41,80,2
1118819690,Henshall4MLA,64.0,63.0,115.0,2.0,2.0,40.02338682827792,40-49,495.0,4.0,7.0,3.6192375886524824,532.773954136099,0.042790837118307216,0.0846774193548387,0.4385965,0,110,1.710069498912043E-4,463,4.869076E-4,4.96538E-4,32.0,17.0,15.0,17,15,32,4
275699060,TroyMorgan1977,4165.0,237.0,515.0,4.0,2.0,54.92988750061702,50-59,726.0,7.0,6.0,2.832003546099291,25015.993390241427,0.15472406511959388,0.0316961736150771,0.1297123,0,110,2.4460870450616836E-4,75,0.0011631681,0.0011861742,103.0,42.0,61.0,42,61,103,3
216609343,hpliszka,7310.0,450.0,913.0,12.0,16.0,60.10041203135675,60-69,704.0,7.0,7.0,3.1520390070921986,2730.036705219131,0.07766429702497919,0.02619047619047619,0.08571429,0,110,1.070125113893727E-4,443,3.787059E-4,3.8619625E-4,21.0,13.0,8.0,13,8,21,3
7075582,trasie,11634.0,1139.0,675.0,72.0,129.0,50.0658787156679,50-59,701.0,7.0,7.0,3.2415780141843973,2901.1205869528308,0.06940975802728463,0.03439153439153439,0.116959065,0,110,2.2135208117487654E-4,63,4.3280676E-4,4.4136713E-4,28.0,15.0,13.0,15,13,28,3
770671867,ChilliwackNDP1,10665.0,374.0,495.0,8.0,94.0,49.807977309154225,40-49,690.0,8.0,7.0,2.820478723404255,53405.05110081837,0.2064097665923391,0.02616279069767442,0.12558685,0,110,3.2418051288295944E-4,463,0.0016500758,0.0016827122,129.0,60.0,69.0,60,69,129,3
953784768,Eric1Davis,34.0,47.0,189.0,0.0,0.0,25.495735796406393,20-29,385.0,2.0,7.0,3.370567375886525,372.1402153761276,0.037433284343580446,0.11538461538461539,0.39215687,0,110,9.007827588620517E-5,29,3.2460506E-4,3.3102534E-4,27.0,11.0,16.0,11,16,27,3
598805924,JenValley1,2162.0,199.0,314.0,1.0,3.0,22.685383450281332,20-29,604.0,6.0,7.0,3.1604609929078014,2322.8388766333824,0.058621736404156626,0.0634469696969697,0.21428572,0,110,1.166080676306606E-4,463,3.5165547E-4,3.586108E-4,33.0,12.0,21.0,12,21,33,3
289770017,keevinkreetsch,6553.0,211.0,255.0,2.0,178.0,41.682492880210724,40-49,685.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,34,156,4.766339181938244E-5,32,0.0,0.0,0.0,0.0,0.0,0,0,0,8
7491592,NailaJ,129431.0,2753.0,1274.0,180.0,923.0,55.8302590212893,50-59,844.0,10.0,7.0,3.7863475177304964,2970.685436114569,0.022156360490433177,0.04285714285714286,0.13636364,0,110,1.9572185188180218E-4,29,2.434538E-4,2.48269E-4,15.0,8.0,7.0,8,7,15,3
499819985,dghartley1959,4047.0,258.0,957.0,3.0,168.0,47.513753035496926,40-49,681.0,7.0,7.0,3.206117021276596,667.1653461908373,0.04881825268745508,0.0380952380952381,0.21969697,0,110,7.638524724902901E-5,443,2.705042E-4,2.7585446E-4,21.0,9.0,12.0,9,12,21,4
14390356,carlena,7724.0,882.0,686.0,33.0,268.0,53.32132136682076,50-59,729.0,7.0,8.0,3.6068262411347516,2709.183406117674,0.14517061379853594,0.08535353535353535,0.17179488,0,110,4.8353739348546624E-4,75,9.738152E-4,9.93076E-4,45.0,35.0,10.0,35,10,45,2
1045802130,ChoiGoRena,753.0,76.0,166.0,0.0,23.0,32.46031106291724,30-39,566.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,35,157,4.766339181938244E-5,33,0.0,0.0,0.0,0.0,0.0,0,0,0,8
16747563,rvollo,514.0,109.0,392.0,2.0,0.0,41.58271788955775,40-49,517.0,5.0,7.0,3.272163120567376,958.6555898269364,0.07510439361405469,0.1178743961352657,0.38494623,0,110,1.2960185341071812E-4,463,4.869076E-4,4.96538E-4,46.0,17.0,29.0,17,29,46,3
281590472,maryann_wilhelm,963.0,95.0,336.0,0.0,1.0,31.210948129160485,30-39,561.0,5.0,7.0,3.2854609929078014,1863.0908486890241,0.018777892761905758,0.02894736842105263,0.08095238,0,110,1.1795495596886707E-4,443,2.434538E-4,2.48269E-4,20.0,8.0,12.0,8,12,20,3
216513475,MayorOfKingston,1265.0,2355.0,460.0,91.0,212.0,53.60094574875039,50-59,732.0,5.0,7.0,3.7007978723404253,3794.305955434593,0.06780958439817784,0.05342741935483871,0.11111111,0,110,2.687225519197749E-4,29,7.574118E-4,7.4480707E-4,32.0,27.0,5.0,27,5,32,3
220607738,timanson,615.0,101.0,255.0,2.0,5.0,34.16678827103354,30-39,560.0,5.0,7.0,3.625886524822695,0.0,0.014916810985382441,0.0,0.0,0,110,5.0805410034042593E-5,63,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,4
737364186,DontDoDinosaurs,660.0,106.0,325.0,2.0,283.0,37.77806705961808,30-39,511.0,4.0,7.0,3.832890070921986,603.5300708682511,0.02048143723489826,0.013888888888888888,0.04761905,0,110,7.369580100004807E-5,63,1.6230253E-4,1.6551267E-4,9.0,5.0,4.0,5,4,9,3
15142813,BFSingh,11232.0,1880.0,982.0,119.0,40.0,64.3376217019865,60-69,749.0,7.0,8.0,3.482269503546099,2132.034041492397,0.08055881516545946,0.026881720430107527,0.07575758,0,110,2.643909170126388E-4,63,5.951093E-4,6.068798E-4,31.0,21.0,10.0,21,10,31,4
489914230,BonyMaroniPony,7273.0,246.0,581.0,2.0,30.0,42.64598893178185,40-49,696.0,8.0,6.0,2.855496453900709,25629.907917689034,0.14738048616906801,0.03113101903695409,0.0995338,0,110,2.0768879380622923E-4,463,9.1971434E-4,9.3790516E-4,95.0,33.0,62.0,33,62,95,3
626639419,politicalpoints,1986.0,746.0,621.0,9.0,1.0,51.22284370819778,50-59,675.0,5.0,6.0,2.6161347517730498,112874.01924523777,0.29184097671598913,0.014776298069729164,0.03746309,0,110,4.2873300217388937E-4,443,0.0020558322,0.0020689084,164.0,75.0,89.0,75,89,164,2
1226952782,sarah_2588,98.0,22.0,120.0,0.0,0.0,31.142310431592307,30-39,400.0,3.0,7.0,3.6006205673758864,126.02671502089687,0.0016057056408781548,0.07777777777777778,0.19642857,0,110,6.488000120886936E-5,463,8.1151265E-5,8.2756334E-5,10.0,2.0,8.0,2,8,10,4
274300708,NDPLakeshore,368.0,152.0,177.0,5.0,0.0,33.04553508511111,30-39,460.0,4.0,7.0,3.520390070921986,3818.1427946188483,0.0591622197615683,0.070267131242741,0.19310345,0,110,2.5224608424077497E-4,29,7.574118E-4,7.723925E-4,42.0,27.0,15.0,27,15,42,3
328838034,MaeganEllioElf,2630.0,66.0,99.0,0.0,43.0,28.2601304301678,20-29,603.0,5.0,9.0,4.871510855117412,0.0,0.0,0.0,1.0,0,158,4.766339181938244E-5,463,0.0,2.7585445E-5,1.0,0.0,1.0,0,1,1,3
100033160,NewWestBC,22079.0,5020.0,5517.0,126.0,0.0,44.27588574752895,40-49,681.0,9.0,7.0,3.19104609929078,19420.197797769495,0.11441024064816438,0.04234724742891712,0.10062057,0,110,2.40439950810893E-4,463,6.7626056E-4,6.620507E-4,58.0,24.0,34.0,24,34,58,3
168751913,leobourdon,1441.0,356.0,361.0,5.0,16.0,43.63936173234591,40-49,609.0,6.0,6.0,2.9397163120567376,33339.93150750586,0.171820155043695,0.024213406292749658,0.122023806,0,110,4.0106461189682387E-4,75,0.0012443194,0.0012413451,86.0,45.0,41.0,45,41,86,2
351834645,Jsmithreporting,1742.0,318.0,307.0,14.0,1.0,47.44874956473535,40-49,690.0,5.0,8.0,4.2703900709219855,2577.3870224648035,0.013467387994247442,0.06363636363636363,0.23809524,0,110,1.2449973238038185E-4,29,2.1640338E-4,2.2068356E-4,11.0,7.0,4.0,7,4,11,4
45169003,Intelevore,10437.0,321.0,326.0,8.0,27.0,43.4250844768845,40-49,733.0,7.0,7.0,3.520390070921986,243.31975559807574,0.025801762726236296,0.10526315789473684,0.52272725,0,110,8.983161663665405E-5,288,2.9755465E-4,3.034399E-4,20.0,10.0,10.0,10,10,20,4
86392086,jlynneda,62389.0,787.0,807.0,29.0,2737.0,42.001313568887745,40-49,770.0,9.0,7.0,3.370567375886525,540.1135901588742,0.06233385324140611,0.12169312169312169,0.3763158,0,110,8.534409480358999E-5,443,4.3280676E-4,4.137817E-4,28.0,15.0,13.0,15,13,28,3
805084,JordonCooper,23807.0,2324.0,754.0,115.0,1655.0,55.921911512138315,50-59,774.0,8.0,8.0,3.8838652482269502,2295.6701284034375,0.06772865488380223,0.08049242424242424,0.2,0,110,2.743269977467165E-4,77,6.7626056E-4,6.8963616E-4,33.0,24.0,9.0,24,9,33,4
338114847,ElkWatch1,2429.0,121.0,484.0,1.0,29.0,37.22222408154465,30-39,594.0,6.0,7.0,3.4654255319148937,100.39193620636692,0.0016717274603632484,0.03333333333333333,0.055555556,0,110,1.0361023470115676E-4,77,5.4100845E-5,5.517089E-5,10.0,1.0,9.0,1,9,10,4
11582802,JonSThompson,498.0,260.0,296.0,15.0,31.0,43.288435468010015,40-49,612.0,4.0,8.0,3.7495567375886525,1424.791447846437,0.020893855400748163,0.08095238095238096,0.3,0,110,1.2556493761562015E-4,29,2.705042E-4,2.7585446E-4,15.0,9.0,6.0,9,6,15,3
221579366,NSValley,3752.0,147.0,301.0,4.0,3.0,44.21141593387089,40-49,634.0,7.0,7.0,3.155141843971631,2840.111029449903,0.06232869794280027,0.0641025641025641,0.21568628,0,110,1.9013709720454847E-4,443,3.787059E-4,3.586108E-4,27.0,13.0,14.0,13,14,27,3
17161553,PeeJayAitch,2016.0,425.0,478.0,16.0,3.0,49.68936077921849,40-49,697.0,5.0,7.0,3.4729609929078014,3194.5922940652163,0.07918466743587431,0.05169340463458111,0.16485508,0,110,2.1284080235572017E-4,463,5.951093E-4,6.068798E-4,34.0,21.0,13.0,21,13,34,3
216475552,darrenhill1,4166.0,1492.0,839.0,70.0,4.0,52.188597892369145,50-59,731.0,7.0,7.0,3.481382978723404,4753.071396100084,0.06189921753511899,0.05634920634920635,0.17666666,0,110,2.146674960489934E-4,77,5.6805887E-4,5.7929434E-4,36.0,20.0,16.0,20,16,36,3
279479906,DGCNoonan,416.0,203.0,1304.0,2.0,58.0,35.910854511003336,30-39,555.0,4.0,7.0,3.3049645390070923,7859.009834351594,0.009789707047042061,0.038461538461538464,0.10263158,0,110,1.7359435276389438E-4,29,1.8935296E-4,1.9309812E-4,26.0,6.0,20.0,6,20,26,3
1053746012,JakeZJaffe,114.0,14.0,64.0,0.0,2.0,27.038085680845526,20-29,190.0,3.0,8.0,3.8550531914893615,337.2054293833313,0.007278811892548899,0.12222222222222222,0.4047619,0,110,6.392293496894198E-5,463,1.0820169E-4,1.1034178E-4,10.0,3.0,7.0,3,7,10,3
227002800,ZachJeffries10,1559.0,905.0,600.0,30.0,7.0,48.19525701626302,40-49,683.0,6.0,7.0,3.3599290780141846,6802.1287156570415,0.10405289821508042,0.0664451827242525,0.19139785,0,110,2.0745168328317759E-4,77,7.574118E-4,7.723925E-4,43.0,27.0,16.0,27,16,43,3
223320350,susankim6722,2625.0,229.0,462.0,9.0,50.0,35.69925185732296,30-39,631.0,5.0,7.0,3.352836879432624,7724.309860975824,0.022644459521837884,0.021538461538461538,0.073529415,0,110,1.90145051594117E-4,29,3.2460506E-4,3.3102534E-4,26.0,11.0,15.0,11,15,26,3
242038643,tammyrobert,6184.0,1616.0,927.0,76.0,11.0,54.80072099150893,50-59,760.0,7.0,8.0,3.674645390070922,2592.108382587142,0.0825464654125652,0.06381381381381382,0.20833333,0,110,1.7792429833167679E-4,77,5.410084E-4,5.241235E-4,37.0,19.0,18.0,19,18,37,4
154136730,JDignum,11683.0,254.0,357.0,7.0,7267.0,43.9207482062403,40-49,663.0,8.0,7.0,3.155141843971631,13134.424238691103,0.09924228962010136,0.03940886699507389,0.15789473,0,110,1.5963293788669446E-4,443,4.5985717E-4,4.6895258E-4,29.0,16.0,13.0,16,13,29,3
25198091,RachelDecoste,14673.0,994.0,602.0,21.0,626.0,60.559223526188354,60-69,762.0,8.0,6.0,2.949468085106383,48480.40336518422,0.2777155543088744,0.020570766333478197,0.053601954,0,110,5.046036261030061E-4,443,0.0020558322,0.0020689084,118.0,75.0,43.0,75,43,118,3
1177675052,alexlanendp,144.0,81.0,366.0,1.0,5.0,40.11508374057432,40-49,456.0,4.0,7.0,3.023936170212766,13136.331458443623,0.06474966153865103,0.045454545454545456,0.15227021,0,110,1.7418758333244042E-4,29,6.492101E-4,6.620507E-4,66.0,23.0,43.0,23,43,66,3
1264846567,LGNDP,20.0,27.0,125.0,0.0,0.0,33.73562450921352,30-39,308.0,3.0,7.0,3.1702127659574466,4348.093726796368,0.036646519654023754,0.06628787878787878,0.22943723,0,110,1.2249229825950515E-4,29,3.2460506E-4,3.3102534E-4,33.0,11.0,22.0,11,22,33,3
115145169,suclapham,1470.0,241.0,1357.0,0.0,14.0,25.702984522878545,20-29,448.0,5.0,6.0,2.969858156028369,5595.472650221677,0.026694100052643624,0.03603896103896104,0.07092199,0,110,1.662947842793084E-4,29,2.9755465E-4,3.034399E-4,56.0,10.0,46.0,10,46,56,3
626785167,Lesliepv,17276.0,130.0,160.0,0.0,18.0,41.467817215164196,40-49,734.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,36,159,4.766339181938244E-5,34,0.0,0.0,0.0,0.0,0.0,0,0,0,8
298540272,AngryAccountant,1295.0,155.0,323.0,0.0,42.0,27.632189228655065,20-29,594.0,5.0,8.0,4.252990695613646,0.0,0.0,0.3333333333333333,0.33333334,0,160,5.130180567038874E-5,63,0.0,2.7585445E-5,3.0,0.0,3.0,0,3,3,4
15877389,DaynaBramston,1717.0,439.0,1270.0,9.0,9.0,42.42042130598267,40-49,612.0,6.0,7.0,3.0656028368794326,4487.414315176976,0.07048333494179718,0.034408602150537634,0.12631579,0,110,1.317699577214029E-4,29,3.787059E-4,3.8619625E-4,31.0,13.0,18.0,13,18,31,4
97175858,MarleneRivier,419.0,217.0,108.0,20.0,0.0,56.84644923447893,50-59,563.0,3.0,7.0,3.6289893617021276,3364.5188121974816,0.05185781356532094,0.06926406926406926,0.12142857,0,110,2.0811786669288224E-4,29,5.6805887E-4,5.7929434E-4,22.0,20.0,2.0,20,2,22,2
16811279,NickLane,122.0,43.0,239.0,1.0,8.0,23.4480957597518,20-29,409.0,3.0,8.0,4.0004432624113475,0.0,0.0050258326944111415,0.15,1.0,0,110,5.1431889271254124E-5,29,1.0820169E-4,1.1034178E-4,5.0,3.0,2.0,3,2,5,4
6894272,thekyleguy,13757.0,1413.0,1275.0,72.0,1773.0,46.88050224476786,40-49,730.0,7.0,7.0,3.173758865248227,18214.502270078458,0.08279478266864497,0.051580333625987705,0.17198068,0,110,2.1962326260083082E-4,77,8.656135E-4,8.8273425E-4,68.0,31.0,37.0,31,37,68,3
785780090,Thomjanis,2961.0,226.0,649.0,2.0,8.0,36.51260358869172,30-39,597.0,7.0,6.0,2.891843971631206,14523.146478716735,0.10102172714770587,0.04119850187265917,0.13926554,0,110,1.6721848123774747E-4,29,8.385631E-4,8.551488E-4,90.0,30.0,60.0,30,60,90,3
956358643,EunniceCortez,1598.0,110.0,449.0,0.0,22.0,36.02601573270242,30-39,537.0,5.0,6.0,3.2222222222222223,0.0,0.0,0.0,0.0,37,163,4.766339181938244E-5,141,0.0,2.7585445E-5,2.0,0.0,2.0,0,2,2,8
17568019,pattibacchus,9577.0,2859.0,1208.0,153.0,37.0,57.00071948784635,50-59,777.0,7.0,7.0,3.1476063829787235,25029.60666790872,0.3139945174841038,0.05369605469306367,0.1470742,0,110,6.629539370800779E-4,463,0.0022722355,0.0023171774,119.0,83.0,36.0,83,36,119,3
21937574,sharongregson,4704.0,1000.0,1739.0,23.0,231.0,52.49146344259485,50-59,720.0,7.0,7.0,3.101950354609929,18914.532987986113,0.169376694947051,0.055466452820101576,0.16790058,0,110,3.612719607473887E-4,463,0.0011361177,0.0011310033,87.0,41.0,46.0,41,46,87,3
436088829,ytzel_karen,1481.0,210.0,621.0,0.0,174.0,36.633073269538784,30-39,600.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,38,164,4.766339181938244E-5,35,0.0,0.0,0.0,0.0,0.0,0,0,0,8
253866852,KatjaKanada,1582.0,183.0,245.0,8.0,122.0,44.90902168428452,40-49,605.0,5.0,8.0,3.993794326241135,57.16083936154287,0.012632964149233272,0.13333333333333333,0.25,0,110,7.498609617004601E-5,463,1.0820169E-4,1.1034178E-4,6.0,3.0,3.0,3,3,6,4
202907476,tmcgeer,130.0,96.0,119.0,8.0,5.0,32.62182065792936,30-39,433.0,2.0,8.0,3.8838652482269502,0.0,0.02656167451981324,0.21428571428571427,0.9,0,110,7.306553565139719E-5,463,1.352521E-4,1.3792723E-4,7.0,4.0,3.0,4,3,7,4
1180466966,ajswurld,544.0,54.0,311.0,1.0,51.0,33.85096938795613,30-39,457.0,5.0,8.0,3.9818262411347516,7.47765846855881,0.010300352001840983,0.1,0.6666667,0,110,5.6263916463165746E-5,463,1.0820169E-4,1.1034178E-4,6.0,3.0,3.0,3,3,6,4
844655233,TimmyChachakasn,1346.0,405.0,1106.0,6.0,242.0,45.03153335433735,40-49,601.0,6.0,6.0,3.120567375886525,4779.601565000513,0.04873758162935269,0.08095238095238096,0.25724638,0,110,1.0346619775034877E-4,443,3.5165547E-4,3.586108E-4,36.0,12.0,24.0,12,24,36,3
17763554,mickpanko,2035.0,844.0,1508.0,31.0,181.0,52.82762630171177,50-59,676.0,6.0,8.0,4.108599290780142,0.0,0.0030285784221072494,0.25,1.0,0,110,5.431277083031537E-5,77,5.4100845E-5,5.517089E-5,4.0,1.0,3.0,1,3,4,4
866457756,TM4PM,302.0,58.0,26.0,2.0,0.0,29.01452452479505,20-29,379.0,4.0,8.0,3.625,3902.7791263555505,0.048284350523104175,0.041935483870967745,0.0942029,0,110,1.8102527434646682E-4,29,5.6805887E-4,5.7929434E-4,31.0,20.0,11.0,20,11,31,3
1230330985,StephaneGroulx,10.0,8.0,100.0,0.0,0.0,53.36766450394878,50-59,63.0,1.0,8.0,4.039450354609929,52.035563734085855,6.683850962067048E-4,0.0,0.0,0,110,6.575439236591303E-5,443,5.4100845E-5,5.517089E-5,3.0,1.0,2.0,1,2,3,4
299108280,kafflut,7486.0,491.0,799.0,7.0,187.0,51.82703209831495,50-59,691.0,7.0,9.0,5.497783687943262,4545.014814840359,9.470045042567043E-4,0.1111111111111111,0.25,0,110,9.771529151638073E-5,154,8.1151265E-5,8.2756334E-5,10.0,2.0,8.0,2,8,10,6
559293140,BloggersonShaw,455.0,90.0,151.0,3.0,9.0,36.326841954259734,30-39,502.0,4.0,8.0,4.5203900709219855,190.6558703338172,0.019666046678950378,0.25,0.4,0,110,5.440020820656601E-5,77,1.0820169E-4,1.1034178E-4,5.0,3.0,2.0,3,2,5,4
238744876,symphily,56975.0,2208.0,1685.0,159.0,249.0,54.99712902365169,50-59,846.0,9.0,7.0,3.0279255319148937,16262.277447161785,0.14703432551148107,0.03175618073316283,0.12513843,0,110,2.1940814418751263E-4,463,0.0010549665,0.0010758324,69.0,38.0,31.0,38,31,69,3
380564154,Ra6_Ricardo,418.0,36.0,58.0,0.0,11.0,36.13792333722694,30-39,577.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,39,165,4.766339181938244E-5,36,0.0,0.0,0.0,0.0,0.0,0,0,0,8
132021619,djsteverapson,335.0,113.0,346.0,3.0,14.0,36.18215114799342,30-39,534.0,4.0,7.0,3.3652482269503547,2509.6808094010466,0.025416538989240168,0.07142857142857142,0.26666668,0,110,6.279594073324892E-5,63,8.1151265E-5,8.2756334E-5,8.0,2.0,6.0,2,6,8,3
574279451,Quaker_Diane,24660.0,447.0,1800.0,6.0,948.0,36.79388285036836,30-39,638.0,8.0,7.0,3.174645390070922,1459.6057073060883,0.06277987765068758,0.051666666666666666,0.12280702,0,110,9.387515541961334E-5,443,2.9755465E-4,3.034399E-4,25.0,10.0,15.0,10,15,25,3
996277891,BrendonDudley,51.0,5.0,252.0,0.0,0.0,15.0,10-19,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40,166,4.766339181938244E-5,37,0.0,0.0,0.0,0.0,0.0,0,0,0,8
380664031,Jamestoupin,11190.0,179.0,253.0,0.0,1250.0,40.90520580354458,40-49,674.0,8.0,8.0,4.009751773049645,42.85693795982347,0.003080039221986574,0.0,0.0,0,110,5.114257224874049E-5,63,5.4100845E-5,5.517089E-5,3.0,1.0,2.0,1,2,3,4
239489739,SirLoinn,15592.0,103.0,90.0,4.0,7737.0,37.237845338099675,30-39,701.0,8.0,0.0,0.0,0.0,0.020347228180567455,0.0,0.0,0,9,7.55892952962017E-5,75,1.352521E-4,0.0,4.0,4.0,0.0,4,0,4,4
242975599,jeanoudy,4696.0,299.0,680.0,4.0,28.0,43.40902288846845,40-49,694.0,7.0,7.0,2.9020390070921986,6185.941019800644,0.12696341595881516,0.028956228956228958,0.10840336,0,110,1.9723606433257163E-4,443,6.221597E-4,6.3446525E-4,55.0,22.0,33.0,22,33,55,3
164324862,flemingjude,32785.0,460.0,1101.0,22.0,8989.0,41.01599536803556,40-49,716.0,9.0,7.0,3.413563829787234,1228.279499371018,0.0962351325397348,0.0670995670995671,0.16993465,0,110,1.3372488811408411E-4,443,4.3280676E-4,4.4136713E-4,22.0,15.0,7.0,15,7,22,3
363064080,ShayneSangster,2524.0,133.0,385.0,4.0,5.0,41.795035212295126,40-49,560.0,6.0,7.0,3.186613475177305,5586.889397573115,0.044712231806094245,0.031092436974789917,0.09963768,0,110,2.4219972196376114E-4,29,4.3280676E-4,4.4136713E-4,35.0,15.0,20.0,15,20,35,3
179142840,litalighting,1357.0,190.0,332.0,2.0,248.0,36.19903787103121,30-39,518.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,41,167,4.766339181938244E-5,38,0.0,0.0,0.0,0.0,0.0,0,0,0,8
535486548,bionicliberal,9333.0,362.0,333.0,3.0,3.0,51.74996063332643,50-59,704.0,7.0,7.0,2.788563829787234,28563.383221797772,0.2724242688592328,0.020768431983385256,0.13283208,0,110,3.206840546334862E-4,443,0.0015148236,0.0015171996,108.0,55.0,53.0,55,53,108,3
289911123,michetisseyre,4111.0,138.0,58.0,5.0,38.0,37.39852802270404,30-39,673.0,7.0,7.0,3.8807624113475176,1071.0999226371994,0.021367627434069256,0.0875,0.16190477,0,110,1.8232881745738463E-4,29,3.787059E-4,3.8619625E-4,16.0,13.0,3.0,13,3,16,3
82494649,datatect,22874.0,625.0,171.0,18.0,293.0,54.190446548660596,50-59,776.0,8.0,8.0,4.12854609929078,950.7877421945617,0.2984283068802297,0.06451612903225806,0.09783184,0,110,3.4167931646848445E-4,443,0.0016500758,0.0016827122,62.0,60.0,2.0,60,2,62,3
279237257,wakeupjohnston,1549.0,44.0,83.0,0.0,14.0,38.01262285158428,30-39,548.0,5.0,0.0,0.0,0.0,0.011257331130915163,0.0,0.0,0,15,6.114806138290744E-5,101,8.1151265E-5,0.0,2.0,2.0,0.0,2,0,2,3
250282374,susanicoleberry,1694.0,257.0,426.0,10.0,12.0,46.24595945487536,40-49,653.0,5.0,6.0,3.06781914893617,31980.95981641796,0.07178406737557552,0.010317460317460317,0.05,0,110,2.722003255126501E-4,443,4.5985717E-4,4.6895258E-4,36.0,16.0,20.0,16,20,36,3
32687067,MissKelsieW,166.0,45.0,183.0,1.0,2.0,33.60014559504596,30-39,408.0,3.0,8.0,4.532565352237484,0.0,0.0,0.0,0.33333334,0,168,4.766339181938244E-5,63,0.0,2.7585445E-5,1.0,0.0,1.0,0,1,1,4
293866044,MalcolmFrench,5646.0,429.0,288.0,17.0,4.0,49.05923779000649,40-49,712.0,7.0,7.0,3.357269503546099,8075.705916811115,0.09001938315727248,0.06164965986394558,0.20677362,0,110,3.6466441305548186E-4,77,9.1971434E-4,9.3790516E-4,49.0,33.0,16.0,33,16,49,4
893630857,AKoryStory,232.0,43.0,301.0,0.0,9.0,23.610570872967216,20-29,439.0,4.0,7.0,3.5363475177304964,56.09468214177091,0.024316648683743492,0.05,0.16666667,0,110,5.338789553754024E-5,443,8.1151265E-5,8.2756334E-5,5.0,2.0,3.0,2,3,5,4
301125514,Gekkebus,4411.0,185.0,387.0,2.0,146.0,47.43267280892703,40-49,662.0,7.0,7.0,3.394503546099291,364.3505132167436,0.15817952436189844,0.105,0.375,0,110,9.091973876447096E-5,63,3.2460506E-4,3.3102534E-4,25.0,11.0,14.0,11,14,25,4
425252248,ProfCyr,531.0,229.0,247.0,3.0,0.0,40.347744168570536,40-49,573.0,4.0,7.0,3.720744680851064,1591.5022012417128,0.012133945429340627,0.057692307692307696,0.15277778,0,110,1.8851210262501824E-4,101,2.1640338E-4,2.2068356E-4,13.0,7.0,6.0,7,6,13,4
17031126,exovirtuelle,15742.0,3017.0,1157.0,125.0,6.0,61.5731182463111,60-69,778.0,7.0,8.0,3.9516843971631204,2647.2662322409396,0.019432215523462575,0.03896103896103896,0.09558824,0,110,1.8216142133381757E-4,101,4.869076E-4,4.96538E-4,22.0,17.0,5.0,17,5,22,4
286985249,VE3ZKS,11945.0,335.0,956.0,8.0,218.0,36.25942072553104,30-39,711.0,8.0,6.0,3.087322695035461,14278.130575722738,0.0831051280871616,0.03739355794150315,0.06989247,0,110,3.9535514175585853E-4,29,7.303614E-4,7.4480707E-4,74.0,26.0,48.0,26,48,74,3
371094771,I_LuvTO2,17678.0,829.0,1220.0,17.0,23.0,42.15267569025308,40-49,769.0,8.0,6.0,2.7025709219858154,44169.443100866454,0.22936954049306496,0.01895070948469007,0.070104025,0,110,3.3382666133636546E-4,75,0.0014066219,0.0014344432,104.0,51.0,53.0,51,53,104,3
