id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class,Interaction count
470567215,BeaconHillNDP,10,46,29,6,3,0,21.7029491949,20-29,229,2,4,1,5,5,4,1,1,1,0.1428571429,0.0050263194,0.3,0.4,0,31,6.446053256169715E-5,3.3874192E-5,3.4285087E-5,25,1
470691248,BTDiasCAW1459,10,472,16,45,0,7,18.1833835818,10-19,137,4,3,5,8,8,3,5,7,2.9232440261,0.1797739574,0.0064754311,0.2142857143,0.73333335,0,59,6.0219210592681023E-5,2.7099353E-5,2.742807E-5,182,0
471078603,msthorpe43,10,1848,129,241,3,0,42.0013362876,40-49,677,6,25,31,56,56,25,31,6,2.6491672701,348.2069705051,0.0373504184,0.1175324675,0.31358886,0,59,1.5727705689071143E-4,1.761458E-4,1.7828245E-4,77,12
472148776,JeffMarshallNL,10,6701,659,677,8,714,48.1792912223,40-49,746,7,23,32,55,55,23,32,7,2.9312092686,1630.9819147424,0.0264860997,0.0973063973,0.26788124,0,59,1.6266715299123683E-4,1.6259612E-4,1.6456842E-4,147,37
472286193,ChrisKirouac,10,52880,488,819,10,11425,56.9173203255,50-59,748,9,60,81,141,141,60,81,6,2.4250543085,2101.5609891485,0.0621013234,0.0818135765,0.31111112,0,59,1.9553454996635731E-4,4.1326514E-4,4.1827807E-4,77,49
472515859,LiberalCanuck,10,64816,2547,1585,66,6151,57.7863497949,50-59,890,9,38,48,86,86,38,48,6,2.4960173787,938.7974837266,0.0477217811,0.0911080711,0.3023183,0,59,1.6005033502945672E-4,2.642187E-4,2.674237E-4,77,48
473449200,g_e13,10,4746,169,532,6,131,40.6040228277,40-49,622,7,34,101,135,135,34,101,6,2.414916727,853.8211573875,0.0403925251,0.1066887783,0.2810134,0,59,1.461154929053179E-4,2.3711934E-4,2.3999561E-4,77,11
473471904,SusieGolzlin,10,746,48,102,1,7,34.6907661808,30-39,574,5,1,2,3,3,1,2,8,4.267366136,2763,8.095914281419891E-5,0,0,0,653,1.380466301787866E-4,1.3549677E-5,1.3714035E-5,175,14
473482276,BradLafortune,10,3728,464,859,12,268,48.5163606386,40-49,697,7,109,167,276,276,109,167,6,2.1937002172,9132.0567082658,0.137766117,0.0780895916,0.24610953,0,59,4.1760004164024156E-4,7.452322E-4,7.542719E-4,25,87
473754564,f_desanctis,10,3647,4796,238,72,443,59.2230190674,50-59,763,7,13,3,16,16,13,3,5,2.6923076923,1294.6666666667,0.0012593963,0.0625,0.102564104,42,307,0.0100966858,9.484774E-5,4.799912E-5,197,34
473974224,adamyahn,10,704,170,592,1,0,36.1845802553,30-39,551,5,5,19,24,24,5,19,7,2.8602461984,83.0849334484,0.0051922084,0.1195652174,0.2777778,0,59,7.05879565980577E-5,4.064903E-5,4.1142106E-5,175,5
474200156,jadapussy,10,1479,130,101,1,31,45.5642873728,40-49,566,5,1,1,2,2,1,1,7,3.3301955105,0.1155895238,0.0041882386,0,0,0,59,5.351726810400683E-5,1.3549677E-5,1.3714035E-5,175,7
474403411,shanerloops,10,2216,79,236,1,211,40.2328595771,40-49,596,6,2,12,14,14,2,12,7,3.0597393193,5.427986767,0.0011223047,0.1373626374,0.20512821,0,59,5.158625808038056E-5,2.0324514E-5,2.0571053E-5,182,25
474484479,DonoYEG,10,2432,244,387,0,197,45.8562908386,40-49,689,6,15,21,36,36,15,21,7,2.8417813179,287.7398474313,0.0134796982,0.130952381,0.35042736,0,59,9.51202079081401E-5,1.0839741E-4,1.0971228E-4,175,35
474546826,CharleyCanucky,10,23006,688,1614,6,581,41.7450497176,40-49,784,9,23,79,102,102,23,79,6,2.4370021723,898.0202286314,0.0223872723,0.1155115512,0.2568322,0,59,1.480593140811334E-4,1.6259612E-4,1.6456842E-4,175,71
475308891,iChinadian,10,13272,447,210,22,0,41.5462941251,40-49,735,8,10,5,15,15,10,5,7,3.0528602462,374.4156474633,0.0108531168,0.0428571429,0.16666667,0,59,9.245065600102279E-5,7.452322E-5,7.542719E-5,175,11
475390714,Qsmooth9,10,181,25,157,0,2,21.350774671,20-29,460,3,0,1,1,1,0,1,8,3.6178067318,0,0,0,0,0,217,4.766339181938244E-5,0,6.8570175E-6,182,1
475865837,l4zyl3m0n,10,5485,459,641,7,849,36.1118227971,30-39,694,7,72,83,155,155,72,83,6,2.4967414917,1511.0548076697,0.0745452158,0.0966066192,0.35611215,0,59,2.130002382639281E-4,4.945632E-4,4.937053E-4,77,31
476004139,BrianGibson13,10,18983,998,865,34,3779,41.6402508181,40-49,768,8,43,39,82,82,43,39,6,2.4923968139,4152.0747799926,0.0464877815,0.0552544414,0.27101448,0,59,2.625240856080111E-4,2.9809287E-4,3.0170876E-4,175,98
477043749,AnnTByrne,10,154,1,5,0,0,10.6708586376,10-19,21,3,0,0,0,0,0,0,0,0,0,0,0,0,156,347,4.766339181938244E-5,0,0,154,0
477801802,5haneKennedy,10,770,9098,4922,22,3,44.7138785611,40-49,678,5,23,31,54,54,23,31,6,2.7958001448,3720.5080214819,0.0093867623,0.0660377358,0.26325756,0,59,1.4511410323467724E-4,1.6259612E-4,1.6456842E-4,182,11
478862368,CEPinfoSCEP,10,932,716,484,15,0,48.7172792755,40-49,673,4,124,81,205,205,124,81,6,2.4080376539,10167.6120206516,0.1364266006,0.0744619799,0.2107005,0,59,4.775293565581195E-4,8.4685476E-4,8.571272E-4,182,132
479771607,NDPHoC_NPDCdC,10,320,1368,194,31,5,44.6257629774,40-49,703,3,313,85,398,398,313,85,6,2.4286748733,7478.5791793521,0.4293398324,0.1030403909,0.20178904,0,59,0.001551972,0.0021272993,0.0021393895,25,95
479934668,papaditea,10,43,17,140,0,0,17.998421978,10-19,58,2,0,2,2,2,0,2,5,2.9285714286,0,0,0,0,42,460,4.766339181938244E-5,0,6.8570175E-6,197,0
480689717,PVincent20,10,29939,638,1975,1,1895,45.8417085937,40-49,667,9,3,12,15,15,3,12,7,2.8428674873,5718.739676092,0.0054319665,0.1857142857,0.35897437,0,59,1.0311238441332296E-4,2.7099353E-5,2.742807E-5,145,1
480897676,shortstuff521,10,615,11,156,0,385,29.7198114896,20-29,495,5,1,9,10,10,1,9,7,3.1864590876,0.2325503465,1.8211700485552387E-4,0.2222222222,0.3472222,0,59,4.988932499506788E-5,1.3549677E-5,1.3714035E-5,182,3
481033058,CraigerPequeno,10,1624,326,1211,0,154,45.6697253793,40-49,634,6,56,196,252,252,56,196,6,2.1495293266,5770.8237306344,0.0646792943,0.0873173971,0.20775925,0,59,1.8934718628824433E-4,3.8616578E-4,3.9085E-4,77,15
482120673,68fredaye,10,102,11,88,0,1,15.2685444292,10-19,55,3,1,8,9,9,1,8,7,2.8808834178,0.125,2.442570493397829E-4,0.1805555556,0.30357143,0,59,5.131034281192482E-5,1.3549677E-5,1.3714035E-5,182,2
482572130,PPaglietta,10,63,14,90,0,8,49.5792970982,40-49,284,3,0,1,1,1,0,1,7,4.3571428571,0,0,0,0,42,475,4.766339181938244E-5,0,6.8570175E-6,197,3
483324946,PufffffyJ,10,222,45,364,0,0,19.1417207919,10-19,443,3,0,14,14,14,0,14,7,3.0394498733,0,0,0.2527472527,0.36813188,0,275,4.766339181938244E-5,0,6.8570175E-6,25,4
483577756,daphlipside,10,4622,183,209,4,278,30.2941068949,30-39,680,7,45,31,76,76,45,31,6,2.5199131064,634.6654452684,0.0592478388,0.1689473684,0.31841493,0,59,1.8383631878008427E-4,3.1164257E-4,3.154228E-4,77,10
484182357,CaitlynBaikie,10,492,135,222,1,6,26.115435179,20-29,529,4,4,10,14,14,4,10,7,3.0391020999,13.603389312,0.0037545622,0.1373626374,0.3181818,0,59,7.720633038721953E-5,3.3874192E-5,3.4285087E-5,147,11
484317938,YoTonyCPC,10,209,95,261,3,1,37.9208880195,30-39,450,4,29,82,111,111,29,82,6,2.4355539464,1622.3484510349,0.0280334813,0.0844389844,0.22818102,0,59,1.1175678922017885E-4,2.0324514E-4,2.0571053E-4,77,6
484793295,TomBirch63,10,1753,134,103,5,0,45.5868547028,40-49,639,6,27,26,53,53,27,26,7,2.6071687183,1285.7249873407,0.0224579054,0.06095791,0.3505291,0,59,1.5680871807428914E-4,1.8969548E-4,1.9199649E-4,182,71
485043632,1_Car_Guy,10,17056,922,2000,16,1130,39.1541407478,30-39,763,8,27,79,106,106,27,79,6,2.4261404779,1758.4738397554,0.0259864992,0.1219227314,0.26666668,0,59,1.6148385261020095E-4,1.8969548E-4,1.9199649E-4,147,14
485328791,DavenportNDP,10,718,351,557,7,1,37.5973743973,30-39,592,5,102,138,240,240,102,138,6,2.2816799421,7740.8010304135,0.1430400132,0.1177998605,0.33854398,0,59,4.1725092275810764E-4,6.9780834E-4,7.062728E-4,25,18
485425161,SparksLiam,10,229,67,257,0,3,14.0694883297,10-19,433,3,4,27,31,31,4,27,7,2.6864590876,22.639825535,0.0054374257,0.2010752688,0.35449734,0,59,6.138590838972434E-5,3.3874192E-5,3.4285087E-5,175,6
485464541,StevenChaulk,10,640,41,190,0,37,21.8187557995,20-29,475,5,2,15,17,17,2,15,7,2.7574221579,22.094069453,0.0011879695,0.2095588235,0.3809524,0,59,5.6854633720454966E-5,2.0324514E-5,2.0571053E-5,175,1
486194640,DarbyCar,10,13565,309,108,7,16,40.8029469368,40-49,767,8,79,29,108,108,79,29,6,2.60391021,3747.1904803815,0.0837543528,0.1204569055,0.2776907,0,59,2.5604664435180955E-4,5.419871E-4,5.485614E-4,77,159
486939116,PDJ1969,10,25,19,18,0,3,23.2769884598,20-29,159,1,0,1,1,1,0,1,7,3.5425262396,0,0,0,0,0,385,4.766339181938244E-5,0,6.8570175E-6,25,0
487315919,nano4nia,10,20884,558,403,1,210,45.9416719375,40-49,779,8,2,2,4,4,2,2,2,1.3333333333,0,1.6729007086290762E-4,0.0833333333,1,22,95,2.688948648460337E-4,2.0324514E-5,2.0571053E-5,126,11
487656050,JimNeill3,10,5009,3005,3003,59,13,42.0601532472,40-49,735,7,168,182,350,350,168,182,6,2.1965966691,38379.8807356565,0.1900952225,0.0283176422,0.17637059,0,59,5.94883432290922E-4,0.0011449477,0.001158836,77,159
488821862,Jatcorrupted,10,3182,70,160,1,28,37.4044669421,30-39,565,6,8,15,23,23,8,15,7,2.7346125996,212.7300860408,0.0032380195,0.1185770751,0.35833332,0,59,7.866487406525594E-5,6.0973543E-5,6.171316E-5,182,10
489449994,moozkwe,10,807,28,67,0,10,17.1667768297,10-19,208,5,2,1,3,3,2,1,7,3.0908761767,0.4273901549,0.0030900928,0,0,0,59,5.2722332699693696E-5,2.0324514E-5,2.0571053E-5,182,0
489501722,dottBentivoglio,10,48,4,22,0,0,15.6632200445,10-19,89,2,0,1,1,1,0,1,7,4.3571428571,0,0,0,0,42,485,4.766339181938244E-5,0,6.8570175E-6,197,0
489914230,BonyMaroniPony,10,7273,246,581,2,30,42.6459889318,40-49,696,8,51,131,182,182,51,131,6,2.2624909486,9558.1956548718,0.0533130086,0.077165928,0.20469873,0,59,2.0768879380622923E-4,3.522916E-4,3.565649E-4,182,54
490376149,JarvisGoogoo,10,4789,327,313,2,908,43.5992395419,40-49,705,7,5,13,18,18,5,13,7,2.8743664012,9714.5423823591,0.0067968434,0.0947712418,0.21428572,0,59,1.6357679488986974E-4,4.064903E-5,4.1142106E-5,147,11
491033105,MikeBennz,10,130,45,119,1,14,24.1107155389,20-29,426,3,1,2,3,3,1,2,8,3.9352387844,0.5,8.095914281419891E-5,0,0,0,632,6.954204197483528E-5,1.3549677E-5,1.3714035E-5,175,12
492059038,Newbie50001,10,6,1,44,0,0,10.6708586376,10-19,21,3,0,2,2,2,0,2,8,3.6015200869,0,0,0,0,0,61,4.766339181938244E-5,0,6.8570175E-6,182,0
492378961,HeatherRenwick,10,60,7,29,0,1,16.3161565335,10-19,127,2,0,7,7,7,0,7,6,2.786102063,0,0,0.3571428571,0.54761904,0,621,4.766339181938244E-5,0,6.8570175E-6,182,1
492513725,HFontaine1,10,410,80,387,2,0,26.3460406254,20-29,444,4,19,58,77,77,19,58,7,2.5014482259,28.0478075053,0.0336597823,0.2313738893,0.568306,0,59,1.0498288274678514E-4,1.3549677E-4,1.3714035E-4,25,3
493148184,Erin_Weir,10,566,577,218,25,1,49.2352294257,40-49,683,4,116,61,177,177,116,61,7,2.5517740768,3046.3012098085,0.1545145865,0.094087057,0.22804852,0,59,5.166921240247951E-4,7.926561E-4,7.9541403E-4,25,173
493389719,mmecorrie,10,722,32,129,2,1,43.4577865367,40-49,548,5,5,15,20,20,5,15,7,2.8721940623,18.5055779453,0.0030690101,0.1657894737,0.28104576,0,59,5.8189710446008326E-5,4.064903E-5,4.1142106E-5,175,8
493463871,feralfrank,10,655,40,122,0,7,21.8821895874,20-29,552,4,9,24,33,33,9,24,6,2.7309920348,37.4778605956,0.01296238,0.1297348485,0.2923077,0,59,7.552452926271993E-5,6.7748384E-5,6.8570174E-5,77,2
493595072,ChrisWilson630,10,4,53,14,1,0,34.1303205934,30-39,371,1,7,13,20,20,7,13,7,3.0901520637,119.6618676847,0.005296155,0.1868421053,0.35833332,0,59,9.505218721750643E-5,5.4198706E-5,5.485614E-5,182,11
493690182,enzymepudding,10,773,72,282,1,74,35.7843141649,30-39,532,5,3,21,24,24,3,21,6,2.6698044895,234.1886595129,0.0116657377,0.1974637681,0.32900432,0,59,6.483542940008954E-5,2.7099353E-5,2.742807E-5,175,3
494320156,grecoce,10,315,72,198,1,0,32.8369344337,30-39,445,4,19,31,50,50,19,31,7,2.6437364229,67.9668501752,0.0258694212,0.1869387755,0.42510122,0,59,1.1452919081476563E-4,1.3549677E-4,1.3714035E-4,25,3
494331490,Rhino_Bob,10,14373,237,214,6,218,51.1225700937,50-59,756,8,14,13,27,27,14,13,7,2.914916727,559.6766742374,0.0116144566,0.0541310541,0.14761905,0,59,1.1387848162785523E-4,1.0162257E-4,1.02855265E-4,25,48
494598289,BurseyScott,10,298,59,330,0,17,17.0283351606,10-19,281,4,1,8,9,9,1,8,7,3.1042722665,0.4094699344,1.9907242192401247E-4,0.1666666667,0.2857143,0,59,5.067532749684356E-5,1.3549677E-5,1.3714035E-5,175,0
494617573,Dogpk,10,3241,83,276,0,336,33.4417928417,30-39,575,6,3,9,12,12,3,9,7,2.7722664736,1.2396342733,0.0029240932,0.2803030303,0.5090909,0,59,5.4605276988870096E-5,2.7099353E-5,2.742807E-5,147,9
495058610,macleodmarkd,10,2589,275,216,7,14,42.707532328,40-49,693,6,9,17,26,26,9,17,6,2.5329471398,169.537707171,0.0142025287,0.1861538462,0.43095237,0,59,8.026745557328481E-5,6.7748384E-5,6.8570174E-5,175,4
495438775,tgoodtrack,10,47,26,102,1,2,19.5489054847,10-19,89,2,0,10,10,10,0,10,7,2.8791169019,0,0,0.2333333333,0.3,0,340,4.766339181938244E-5,0,6.8570175E-6,77,0
495905313,HarpersCanada1,10,980,62,6,1,7,21.4514281702,20-29,599,4,10,5,15,15,10,5,7,3.1755973932,4.3721260226,0.0106041144,0.2285714286,0.2809524,0,59,8.903384834376514E-5,7.452322E-5,7.542719E-5,77,9
496172900,desrochersric,10,2561,286,1156,0,69,41.9387848711,40-49,657,6,32,147,179,179,32,147,6,2.2697320782,897.7071545607,0.043543602,0.1474797564,0.2922595,0,59,1.458985731642772E-4,2.2356966E-4,2.2628158E-4,25,26
496192309,Urban_Su,10,35489,1298,1276,24,1995,46.9397326057,40-49,790,9,270,303,573,573,270,303,6,2.0883417813,44430.9846092455,0.267585808,0.0468336201,0.14786252,0,59,9.414641307967395E-4,0.0018359812,0.0018582518,77,516
